,AEB,VDC,ABS,TCS_Activate,HDC,EPB,cycle,engine,BrakeOverHeat,Front_angle_radar,ESP,TCS_Off,FLWheelRotated,RLWheelRotated,FRWheelRotated,RRWheelRotated,NoBrakeForce,Over_ride,GearLvl,Door,SeatBelt,Final_resule
12.159999999999785,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.169999999999785,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.179999999999785,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.189999999999785,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.199999999999784,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.209999999999784,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.219999999999784,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.229999999999784,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.239999999999783,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.249999999999783,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.259999999999783,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.269999999999783,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.279999999999783,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.289999999999782,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.299999999999782,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.309999999999782,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.319999999999782,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.329999999999782,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.339999999999781,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.349999999999781,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.359999999999781,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.36999999999978,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.37999999999978,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.38999999999978,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.39999999999978,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.40999999999978,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.41999999999978,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.42999999999978,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.43999999999978,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.449999999999779,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.459999999999779,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.469999999999779,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.479999999999778,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.489999999999778,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.499999999999778,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.509999999999778,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.519999999999778,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.529999999999777,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.539999999999777,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.549999999999777,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.559999999999777,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.569999999999776,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.579999999999776,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.589999999999776,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.599999999999776,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.609999999999776,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.619999999999775,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.629999999999775,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.639999999999775,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.649999999999775,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.659999999999775,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.669999999999774,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.679999999999774,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.689999999999774,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.699999999999774,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.709999999999773,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.719999999999773,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.729999999999773,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.739999999999773,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.749999999999773,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.759999999999772,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.769999999999772,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.779999999999772,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.789999999999772,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.799999999999772,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.809999999999771,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.819999999999771,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.829999999999771,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.83999999999977,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.84999999999977,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.85999999999977,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.86999999999977,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.87999999999977,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.88999999999977,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.89999999999977,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.90999999999977,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.919999999999769,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.929999999999769,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.939999999999769,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.949999999999768,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.959999999999768,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.969999999999768,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.979999999999768,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.989999999999768,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
12.999999999999767,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.009999999999767,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.019999999999767,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.029999999999767,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.039999999999766,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.049999999999766,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.059999999999766,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.069999999999766,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.079999999999766,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.089999999999765,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.099999999999765,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.109999999999765,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.119999999999765,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.129999999999765,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.139999999999764,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.149999999999764,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.159999999999764,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.169999999999764,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.179999999999763,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.189999999999763,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.199999999999763,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.209999999999763,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.219999999999763,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.229999999999762,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.239999999999762,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.249999999999762,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.259999999999762,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.269999999999762,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.279999999999761,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.289999999999761,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.299999999999761,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.30999999999976,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.31999999999976,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.32999999999976,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.33999999999976,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.34999999999976,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.35999999999976,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.36999999999976,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.37999999999976,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.389999999999759,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.399999999999759,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.409999999999759,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.419999999999758,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.429999999999758,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.439999999999758,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.449999999999758,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.459999999999757,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.469999999999757,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.479999999999757,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.489999999999757,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.499999999999757,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.509999999999756,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.519999999999756,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.529999999999756,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.539999999999756,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.549999999999756,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.559999999999755,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.569999999999755,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.579999999999755,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.589999999999755,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.599999999999755,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.609999999999754,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.619999999999754,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.629999999999754,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.639999999999754,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.649999999999753,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.659999999999753,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.669999999999753,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.679999999999753,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.689999999999753,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.699999999999752,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.709999999999752,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.719999999999752,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.729999999999752,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.739999999999752,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.749999999999751,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.759999999999751,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.76999999999975,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.77999999999975,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.78999999999975,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.79999999999975,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.80999999999975,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.81999999999975,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.82999999999975,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.83999999999975,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.84999999999975,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.859999999999749,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.869999999999749,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.879999999999749,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.889999999999748,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.899999999999748,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.909999999999748,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.919999999999748,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.929999999999747,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.939999999999747,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.949999999999747,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.959999999999747,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.969999999999747,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.979999999999746,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.989999999999746,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
13.999999999999746,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.009999999999746,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.019999999999746,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.029999999999745,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.039999999999745,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.049999999999745,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.059999999999745,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.069999999999744,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.079999999999744,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.089999999999744,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.099999999999744,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.109999999999744,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.119999999999743,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.129999999999743,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.139999999999743,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.149999999999743,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.159999999999743,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.169999999999742,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.179999999999742,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.189999999999742,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.199999999999742,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.209999999999742,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.219999999999741,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.229999999999741,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.23999999999974,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
14.24999999999974,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,Over_ride: passive_mode
